start_genconfig
beam_e,8.8,GeV
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00000389,0.00000152,0.00043671,0.00017031,0.21271235,0.21271234,23.75037520,23.75037307
exclusion_zone,2.50000000,0.00000336,0.00000131,0.00043354,0.00016907,0.18364140,0.18364139,23.57772899,23.57772688
exclusion_zone,5.00000000,0.00000267,0.00000104,0.00042576,0.00016603,0.14583864,0.14583863,23.15446622,23.15446416
exclusion_zone,7.50000000,0.00000204,0.00000080,0.00041145,0.00016046,0.11151493,0.11151493,22.37672854,22.37672655
exclusion_zone,10.00000000,0.00000154,0.00000060,0.00038684,0.00015086,0.08392786,0.08392786,21.03803798,21.03803612
exclusion_zone,12.50000000,0.00000113,0.00000044,0.00034731,0.00013544,0.06176812,0.06176812,18.88791668,18.88791502
exclusion_zone,15.00000000,0.00000082,0.00000032,0.00029201,0.00011387,0.04462265,0.04462265,15.87811747,15.87811608
exclusion_zone,17.50000000,0.00000057,0.00000022,0.00022608,0.00008816,0.03132263,0.03132263,12.29035761,12.29035649
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,30.00000000,cm
pn_vertical_sep,44.86872693,cm
total_sigma_proton,0.00068955,pb
total_solid_proton,37.38874211,msr
total_sigma_neutron,0.00026889,pb
total_solid_neutron,37.38847560,msr
thetapq_radius,17.80235837,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00000389,0.00000152,0.00043671,0.00017031,0.21271235,0.21271232,23.75032779,23.75032297
exclusion_zone,2.50000000,0.00000336,0.00000131,0.00043354,0.00016907,0.18364140,0.18364137,23.57768820,23.57768340
exclusion_zone,5.00000000,0.00000267,0.00000104,0.00042576,0.00016603,0.14583864,0.14583862,23.15448562,23.15448092
exclusion_zone,7.50000000,0.00000204,0.00000080,0.00041145,0.00016046,0.11151493,0.11151492,22.37676649,22.37676195
exclusion_zone,10.00000000,0.00000154,0.00000060,0.00038684,0.00015086,0.08392786,0.08392786,21.03821163,21.03820742
exclusion_zone,12.50000000,0.00000113,0.00000044,0.00034732,0.00013544,0.06176812,0.06176812,18.88822899,18.88822522
exclusion_zone,15.00000000,0.00000082,0.00000032,0.00029202,0.00011388,0.04462265,0.04462265,15.87863527,15.87863208
exclusion_zone,17.50000000,0.00000057,0.00000022,0.00022609,0.00008817,0.03132263,0.03132262,12.29083875,12.29083628
end_hcal_voffset_config
start_hcal_voffset_config
hcal_voffset,45.00000000,cm
pn_vertical_sep,44.86867620,cm
total_sigma_proton,0.00068955,pb
total_solid_proton,37.38874211,msr
total_sigma_neutron,0.00026887,pb
total_solid_neutron,37.38588691,msr
thetapq_radius,17.80235837,cm
resolution_phi,0.06875494,deg
resolution_theta,0.10313240,deg
resolution_hcal_position,3.50000000,cm
exclusion_zone,0.00000000,0.00000389,0.00000152,0.00043672,0.00017031,0.21271235,0.21271224,23.75043566,23.75042438
exclusion_zone,2.50000000,0.00000336,0.00000131,0.00043355,0.00016907,0.18364140,0.18364131,23.57788736,23.57787610
exclusion_zone,5.00000000,0.00000267,0.00000104,0.00042577,0.00016604,0.14583864,0.14583857,23.15510250,23.15509142
exclusion_zone,7.50000000,0.00000204,0.00000080,0.00041147,0.00016046,0.11151493,0.11151490,22.37775943,22.37774878
exclusion_zone,10.00000000,0.00000154,0.00000060,0.00038689,0.00015088,0.08392786,0.08392784,21.04060392,21.04059415
exclusion_zone,12.50000000,0.00000113,0.00000044,0.00034738,0.00013547,0.06176812,0.06176809,18.89177297,18.89176426
exclusion_zone,15.00000000,0.00000082,0.00000032,0.00029210,0.00011391,0.04462265,0.04462263,15.88320367,15.88319638
exclusion_zone,17.50000000,0.00000057,0.00000022,0.00022619,0.00008821,0.03132263,0.03132262,12.29610040,12.29609475
end_hcal_voffset_config
